56   tensor(0.5260, grad_fn=<NllLossBackward>)
0   tensor(0.6694, grad_fn=<NllLossBackward>)
1   tensor(0.4863, grad_fn=<NllLossBackward>)
2   tensor(0.5705, grad_fn=<NllLossBackward>)
3   tensor(0.6012, grad_fn=<NllLossBackward>)
4   tensor(0.6028, grad_fn=<NllLossBackward>)
[9,     5] loss: 0.586
5   tensor(0.5808, grad_fn=<NllLossBackward>)
6   tensor(0.6797, grad_fn=<NllLossBackward>)
7   tensor(0.5657, grad_fn=<NllLossBackward>)
8   tensor(0.6396, grad_fn=<NllLossBackward>)
9   tensor(0.6091, grad_fn=<NllLossBackward>)
[9,    10] loss: 0.615
10   tensor(0.6038, grad_fn=<NllLossBackward>)
11   tensor(0.5262, grad_fn=<NllLossBackward>)
12   tensor(0.5635, grad_fn=<NllLossBackward>)
13   tensor(0.6669, grad_fn=<NllLossBackward>)
14   tensor(0.9193, grad_fn=<NllLossBackward>)
[9,    15] loss: 0.656
15   tensor(0.6450, grad_fn=<NllLossBackward>)
16   tensor(0.6019, grad_fn=<NllLossBackward>)
17   tensor(0.5380, grad_fn=<NllLossBackward>)
18   tensor(0.7028, grad_fn=<NllLossBackward>)
19   tensor(0.4933, grad_fn=<NllLossBackward>)
[9,    20] loss: 0.596
20   tensor(0.7750, grad_fn=<NllLossBackward>)
21   tensor(0.6775, grad_fn=<NllLossBackward>)
22   tensor(0.7512, grad_fn=<NllLossBackward>)
23   tensor(0.6914, grad_fn=<NllLossBackward>)
24   tensor(0.4759, grad_fn=<NllLossBackward>)
[9,    25] loss: 0.674
25   tensor(0.5419, grad_fn=<NllLossBackward>)
26   tensor(0.3650, grad_fn=<NllLossBackward>)
27   tensor(0.7073, grad_fn=<NllLossBackward>)
28   tensor(0.5927, grad_fn=<NllLossBackward>)
29   tensor(0.7901, grad_fn=<NllLossBackward>)
[9,    30] loss: 0.599
30   tensor(0.5283, grad_fn=<NllLossBackward>)
31   tensor(0.5515, grad_fn=<NllLossBackward>)
32   tensor(0.4430, grad_fn=<NllLossBackward>)
33   tensor(0.5276, grad_fn=<NllLossBackward>)
34   tensor(0.6562, grad_fn=<NllLossBackward>)
[9,    35] loss: 0.541
35   tensor(0.5914, grad_fn=<NllLossBackward>)
36   tensor(0.5315, grad_fn=<NllLossBackward>)
37   tensor(0.6291, grad_fn=<NllLossBackward>)
38   tensor(0.4107, grad_fn=<NllLossBackward>)
39   tensor(0.8979, grad_fn=<NllLossBackward>)
[9,    40] loss: 0.612
40   tensor(0.4670, grad_fn=<NllLossBackward>)
41   tensor(0.6488, grad_fn=<NllLossBackward>)
42   tensor(0.6682, grad_fn=<NllLossBackward>)
43   tensor(0.6325, grad_fn=<NllLossBackward>)
44   tensor(0.5537, grad_fn=<NllLossBackward>)
[9,    45] loss: 0.594
45   tensor(0.6146, grad_fn=<NllLossBackward>)
46   tensor(0.6848, grad_fn=<NllLossBackward>)
47   tensor(0.5579, grad_fn=<NllLossBackward>)
48   tensor(0.5899, grad_fn=<NllLossBackward>)
49   tensor(0.5114, grad_fn=<NllLossBackward>)
[9,    50] loss: 0.592
50   tensor(0.7059, grad_fn=<NllLossBackward>)
51   tensor(0.5346, grad_fn=<NllLossBackward>)
52   tensor(0.6145, grad_fn=<NllLossBackward>)
53   tensor(0.7873, grad_fn=<NllLossBackward>)
54   tensor(0.6535, grad_fn=<NllLossBackward>)
[9,    55] loss: 0.659
55   tensor(0.6504, grad_fn=<NllLossBackward>)
56   tensor(0.7944, grad_fn=<NllLossBackward>)
0   tensor(0.4880, grad_fn=<NllLossBackward>)
1   tensor(0.5902, grad_fn=<NllLossBackward>)
2   tensor(0.6855, grad_fn=<NllLossBackward>)
3   tensor(0.4803, grad_fn=<NllLossBackward>)
4   tensor(0.5685, grad_fn=<NllLossBackward>)
[10,     5] loss: 0.563
5   tensor(0.5744, grad_fn=<NllLossBackward>)
6   tensor(0.5431, grad_fn=<NllLossBackward>)
7   tensor(0.6774, grad_fn=<NllLossBackward>)
8   tensor(0.6611, grad_fn=<NllLossBackward>)
9   tensor(0.6416, grad_fn=<NllLossBackward>)
[10,    10] loss: 0.620
10   tensor(0.8435, grad_fn=<NllLossBackward>)
11   tensor(0.6288, grad_fn=<NllLossBackward>)
12   tensor(0.5586, grad_fn=<NllLossBackward>)
13   tensor(0.9071, grad_fn=<NllLossBackward>)
14   tensor(0.6462, grad_fn=<NllLossBackward>)
[10,    15] loss: 0.717
15   tensor(0.5388, grad_fn=<NllLossBackward>)
16   tensor(0.4405, grad_fn=<NllLossBackward>)
17   tensor(0.5966, grad_fn=<NllLossBackward>)
18   tensor(0.5927, grad_fn=<NllLossBackward>)
19   tensor(0.5269, grad_fn=<NllLossBackward>)
[10,    20] loss: 0.539
20   tensor(0.5226, grad_fn=<NllLossBackward>)
21   tensor(0.4758, grad_fn=<NllLossBackward>)
22   tensor(0.6657, grad_fn=<NllLossBackward>)
23   tensor(0.5521, grad_fn=<NllLossBackward>)
24   tensor(0.6150, grad_fn=<NllLossBackward>)
[10,    25] loss: 0.566
25   tensor(0.6763, grad_fn=<NllLossBackward>)
26   tensor(0.5358, grad_fn=<NllLossBackward>)
27   tensor(0.5476, grad_fn=<NllLossBackward>)
28   tensor(0.4908, grad_fn=<NllLossBackward>)
29   tensor(0.4943, grad_fn=<NllLossBackward>)
[10,    30] loss: 0.549
30   tensor(0.6552, grad_fn=<NllLossBackward>)
31   tensor(0.6826, grad_fn=<NllLossBackward>)
32   tensor(0.3168, grad_fn=<NllLossBackward>)
33   tensor(0.4878, grad_fn=<NllLossBackward>)
34   tensor(0.7567, grad_fn=<NllLossBackward>)
[10,    35] loss: 0.580
35   tensor(0.5971, grad_fn=<NllLossBackward>)
36   tensor(0.6352, grad_fn=<NllLossBackward>)
37   tensor(0.5663, grad_fn=<NllLossBackward>)
38   tensor(0.5260, grad_fn=<NllLossBackward>)
39   tensor(0.5436, grad_fn=<NllLossBackward>)
[10,    40] loss: 0.574
40   tensor(0.6778, grad_fn=<NllLossBackward>)
41   tensor(0.5545, grad_fn=<NllLossBackward>)
42   tensor(0.3531, grad_fn=<NllLossBackward>)
43   tensor(0.5304, grad_fn=<NllLossBackward>)
44   tensor(0.4440, grad_fn=<NllLossBackward>)
[10,    45] loss: 0.512
45   tensor(0.5987, grad_fn=<NllLossBackward>)
46   tensor(0.6275, grad_fn=<NllLossBackward>)
47   tensor(0.5224, grad_fn=<NllLossBackward>)
48   tensor(0.5248, grad_fn=<NllLossBackward>)
49   tensor(0.5161, grad_fn=<NllLossBackward>)
[10,    50] loss: 0.558
50   tensor(0.6112, grad_fn=<NllLossBackward>)
51   tensor(0.4383, grad_fn=<NllLossBackward>)
52   tensor(0.5963, grad_fn=<NllLossBackward>)
53   tensor(0.6642, grad_fn=<NllLossBackward>)
54   tensor(0.5603, grad_fn=<NllLossBackward>)
[10,    55] loss: 0.574
55   tensor(0.5012, grad_fn=<NllLossBackward>)
56   tensor(0.6237, grad_fn=<NllLossBackward>)
